record_date,cusip,security_type,security_term,auction_date,issue_date,maturity_date,price_per100,accrued_int_per100,accrued_int_per1000,adj_accrued_int_per1000,adj_price,allocation_pctage,allocation_pctage_decimals,announcemtd_cusip,announcemt_date,auction_format,avg_med_discnt_rate,avg_med_investment_rate,avg_med_price,avg_med_discnt_margin,avg_med_yield,back_dated,back_dated_date,bid_to_cover_ratio,callable,call_date,called_date,cash_management_bill_cmb,closing_time_comp,closing_time_noncomp,comp_accepted,comp_bid_decimals,comp_tendered,comp_tenders_accepted,corpus_cusip,cpi_base_reference_period,currently_outstanding,dated_date,direct_bidder_accepted,direct_bidder_tendered,est_pub_held_mat_by_type_amt,fima_included,fima_noncomp_accepted,fima_noncomp_tendered,first_int_period,first_int_payment_date,floating_rate,frn_index_determination_date,frn_index_determination_rate,high_discnt_rate,high_investment_rate,high_price,high_discnt_margin,high_yield,index_ratio_on_issue_date,indirect_bidder_accepted,indirect_bidder_tendered,int_payment_frequency,int_rate,low_discnt_rate,low_investment_rate,low_price,low_discnt_margin,low_yield,mat_date,max_comp_award,max_noncomp_award,max_single_bid,min_bid_amt,min_strip_amt,min_to_issue,multiples_to_bid,multiples_to_issue,nlp_exclusion_amt,nlp_reporting_threshold,noncomp_accepted,noncomp_tenders_accepted,offering_amt,original_cusip,original_dated_date,original_issue_date,original_security_term,pdf_filenm_announcemt,pdf_filenm_comp_results,pdf_filenm_noncomp_results,primary_dealer_accepted,primary_dealer_tendered,ref_cpi_on_dated_date,ref_cpi_on_issue_date,reopening,security_term_day_month,security_term_week_year,series,soma_accepted,soma_holdings,soma_included,soma_tendered,spread,std_int_payment_per1000,strippable,tiin_conversion_factor_per1000,total_accepted,total_tendered,treas_retail_accepted,treas_retail_tenders_accepted,unadj_accrued_int_per1000,unadj_price,xml_filenm_announcemt,xml_filenm_comp_results,inflation_index_security,tint_cusip_1,tint_cusip_2,pdf_filenm_spec_announcemt,date,tenor,dealer_share,indirect_share,ten10,btc_norm,dealer_norm,tail_bp,tail_norm
2025-01-31,91282CMG3,Note,5-Year,2025-01-27,2025-01-31,2030-01-31,99.643779,null,null,null,null,52.610000,2,null,2025-01-23,Single-Price,null,null,null,null,4.285000,No,null,2.4,No,null,null,No,01:00 PM,12:00 PM,69613545200,3,167346569000,Yes,912821RJ6,null,null,2025-01-31,18161665000,26987000000,165088000000,Yes,80000000,80000000,Normal,2025-07-31,No,null,null,null,null,99.643779,null,4.33,null,43713023700.0,52457569000,Semi-Annual,4.250000,null,null,null,null,4.240000,2025-01-31,24500000000,10000000,24500000000,100,100,100,100,100,0,24500000000,306461000,Yes,70000000000,null,null,null,5-Year,A_20250123_5.pdf,R_20250127_4.pdf,NCR_20250127_3.pdf,7738856500.0,87902000000,null,null,No,0-Month,5-Year,U-2030,3887052100,22239000000,No,3887052100,null,21.2500,Yes,null,73887058300.0,171620082100,133342400,Yes,null,null,A_20250123_5.xml,R_20250127_4.xml,No,null,null,SPL_20250123_1.pdf,2025-01-27,5,0.10473899865627753,0.5916194893361995,38.87787063791461,-0.0016666666666669272,-0.01744340696835192,-6.369999999999987,-11.298333333333328
2025-01-31,91282CMK4,Note,7-Year,2025-01-28,2025-01-31,2032-01-31,99.511534,null,null,null,null,49.840000,2,null,2025-01-23,Single-Price,null,null,null,null,4.410000,No,null,2.64,No,null,null,No,01:00 PM,12:00 PM,43817575200,3,115798076800,Yes,912821RK3,null,null,2025-01-31,10105700000,18060700000,165088000000,Yes,0,0,Normal,2025-07-31,No,null,null,null,null,99.511534,null,4.457,null,29392776800.0,37469376800,Semi-Annual,4.375000,null,null,null,null,4.270000,2025-01-31,15400000000,10000000,15400000000,100,100,100,100,100,0,15400000000,182440200,Yes,44000000000,null,null,null,7-Year,A_20250123_4.pdf,R_20250128_3.pdf,NCR_20250128_3.pdf,4319098400.0,60268000000,null,null,No,0-Month,7-Year,G-2032,2443289900,22239000000,No,2443289900,null,21.8750,Yes,null,46443305300.0,118423806900,70474200,Yes,null,null,A_20250123_4.xml,R_20250128_3.xml,No,912834YJ1,null,null,2025-01-28,7,0.09299722257278704,0.6328743531524661,32.78819576704501,-0.023333333333333428,0.00033799954406295296,4.570000000000007,1.4150000000000182
2025-02-18,91282CMN8,Note,3-Year,2025-02-11,2025-02-18,2028-02-15,99.860298,null,0.3522100000,null,null,41.590000,2,null,2025-02-05,Single-Price,null,null,null,null,4.260000,Yes,2025-02-15,2.79,No,null,null,No,01:00 PM,12:00 PM,57514536800,3,161075040000,Yes,912821RL1,null,null,2025-02-15,9097500000,16587000000,106176000000,Yes,144300000,144300000,Normal,2025-08-15,No,null,null,null,null,99.860298,null,4.3,null,42561086800.0,54745040000,Semi-Annual,4.250000,null,null,null,null,4.195000,2025-02-15,20300000000,10000000,20300000000,100,100,100,100,100,0,20300000000,341203900,Yes,58000000000,null,null,null,3-Year,A_20250205_1.pdf,R_20250211_2.pdf,NCR_20250211_2.pdf,5855950000.0,89743000000,null,null,No,0-Month,3-Year,AK-2028,15933366100,49109000000,No,15933366100,null,21.2500,Yes,null,73933406800.0,177493910000,129120600,Yes,null,null,A_20250205_1.xml,R_20250211_2.xml,No,null,null,null,2025-02-11,3,0.07920573734470464,0.5756678698052367,20.180747873508373,0.21333333333333337,-0.0683102069002854,3.9699999999999847,0.6766666666666517
2025-02-18,91282CMM0,Note,10-Year,2025-02-12,2025-02-18,2035-02-15,99.94366,null,0.3832900000,null,null,32.110000,2,null,2025-02-05,Single-Price,null,null,null,null,4.560000,Yes,2025-02-15,2.48,No,null,null,No,01:00 PM,12:00 PM,41770656300,3,103873005000,Yes,912821RM9,null,null,2025-02-15,5687000000,9437000000,106176000000,Yes,0,0,Normal,2025-08-15,No,null,null,null,null,99.94366,null,4.632,null,29885601300.0,34582005000,Semi-Annual,4.625000,null,null,null,null,4.517000,2025-02-15,14700000000,10000000,14700000000,100,100,100,100,100,0,14700000000,229349600,Yes,42000000000,null,null,null,10-Year,A_20250205_3.pdf,R_20250212_2.pdf,NCR_20250212_2.pdf,6198055000.0,59854000000,null,null,No,0-Month,10-Year,B-2035,11537954800,49109000000,No,11537954800,null,23.1250,Yes,null,53537960700.0,115640309400,96031600,Yes,null,null,A_20250205_3.xml,R_20250212_2.xml,No,null,null,null,2025-02-12,10,0.11576935167050545,0.5582132921996037,42.0,-0.061666666666666536,-0.007254062629804478,10.449999999999982,7.456666666666644
2025-02-18,912810UG1,Bond,30-Year,2025-02-13,2025-02-18,2055-02-15,98.042695,null,0.3832900000,null,null,27.190000,2,null,2025-02-05,Single-Price,null,null,null,null,4.680000,Yes,2025-02-15,2.33,No,null,null,No,01:00 PM,12:00 PM,24956496300,3,58167337000,Yes,912803HH9,null,null,2025-02-15,4636400000,6886400000,106176000000,Yes,0,0,Normal,2025-08-15,No,null,null,null,null,98.042695,null,4.748,null,16241317000.0,18382937000,Semi-Annual,4.625000,null,null,null,null,4.630000,2025-02-15,8750000000,10000000,8750000000,100,100,100,100,100,0,8750000000,43524100,Yes,25000000000,null,null,null,30-Year,A_20250205_2.pdf,R_20250213_3.pdf,NCR_20250213_3.pdf,4078779300.0,32898000000,null,null,No,0-Month,30-Year,Bonds of February 2055,6867830200,49109000000,No,6867830200,null,23.1250,Yes,null,31867850600.0,65078691300,13734100,Yes,null,null,A_20250205_2.xml,R_20250213_3.xml,No,912834YK8,null,null,2025-02-13,30,0.12799041112612722,0.5096458246857728,51.28655555115584,-0.12666666666666648,0.0007582303933228451,-14.309999999999956,-6.251666666666603
2025-02-28,912810UJ5,Bond,20-Year,2025-02-19,2025-02-28,2045-02-15,98.978703,null,1.7058000000,null,null,37.100000,2,null,2025-02-13,Single-Price,null,null,null,null,4.769000,Yes,2025-02-15,2.43,No,null,null,No,01:00 PM,12:00 PM,15892978000,3,38707828000,Yes,912803HJ5,null,null,2025-02-15,3100000000,4500000000,100133000000,Yes,0,0,Normal,2025-08-15,No,null,null,null,null,98.978703,null,4.83,null,10010448000.0,12931828000,Semi-Annual,4.750000,null,null,null,null,4.700000,2025-02-28,5600000000,10000000,5600000000,100,100,100,100,100,0,5600000000,107066800,Yes,16000000000,null,null,null,20-Year,A_20250213_3.pdf,R_20250219_2.pdf,NCR_20250219_2.pdf,2782530000.0,21276000000,null,null,No,0-Month,20-Year,Bonds of February 2045,1612645300,34017000000,No,1612645300,null,23.7500,Yes,null,17612690100.0,40427540100,40061800,Yes,null,null,A_20250213_3.xml,R_20250219_2.xml,No,null,null,null,2025-02-19,20,0.15798438422532626,0.5683656467673839,26.25306354680867,-0.10833333333333339,0.008413356717855203,-1.529999999999987,-3.0616666666666514
2025-02-28,91282CMP3,Note,2-Year,2025-02-24,2025-02-28,2027-02-28,99.916401,null,null,null,null,60.910000,2,null,2025-02-20,Single-Price,null,null,null,null,4.130000,No,null,2.56,No,null,null,No,01:00 PM,12:00 PM,68439422200,3,175983800000,Yes,912821RN7,null,null,2025-02-28,5229432200,13472000000,100133000000,Yes,0,0,Normal,2025-08-31,No,null,null,null,null,99.916401,null,4.169,null,58509165000.0,71927800000,Semi-Annual,4.125000,null,null,null,null,4.070000,2025-02-28,24150000000,10000000,24150000000,100,100,100,100,100,0,24150000000,560737200,Yes,69000000000,null,null,null,2-Year,A_20250220_4.pdf,R_20250224_3.pdf,NCR_20250224_3.pdf,4700825000.0,90584000000,null,null,No,0-Month,2-Year,AY-2027,6954533300,34017000000,No,6954533300,null,20.6250,Yes,null,75954692700.0,183499070500,260138700,Yes,null,null,A_20250220_4.xml,R_20250224_3.xml,No,null,null,null,2025-02-24,2,0.061889856082585404,0.7703166574723039,16.358793525501994,-0.09499999999999975,-0.060121142965207985,1.839999999999975,1.3549999999999802
2025-02-28,91282CGQ8,Note,5-Year,2025-02-25,2025-02-28,2030-02-28,99.449344,null,null,null,null,26.180000,2,91282CMQ1,2025-02-20,Single-Price,null,null,null,null,4.070000,No,null,2.42,No,null,null,No,01:00 PM,12:00 PM,69797603000,3,169481713000,Yes,912821KV6,null,null,2025-02-28,10151800000,18498000000,100133000000,Yes,5000000,5000000,Normal,2025-08-31,No,null,null,null,null,99.449344,null,4.123,null,52255713000.0,61313713000,Semi-Annual,4.000000,null,null,null,null,4.020000,2025-02-28,24500000000,10000000,24500000000,100,100,100,100,100,0,24500000000,197428100,Yes,70000000000,91282CMQ1,2023-02-28,2023-02-28,7-Year,A_20250220_2.pdf,R_20250225_2.pdf,NCR_20250225_2.pdf,7390090000.0,89670000000,null,null,Yes,0-Month,5-Year,H-2030,7055323500,34017000000,No,7055323500,null,20.0000,Yes,null,77055354600.0,176739464600,90277100,Yes,null,null,A_20250220_2.xml,R_20250225_2.xml,No,null,null,"SPL_20250220_1.pdf, SPL_20250225_1.pdf",2025-02-25,7,0.09590624867489742,0.6781581016823975,52.16303872029888,-0.24333333333333362,0.0017302797203232329,-17.00999999999997,-20.7583333333333
2025-02-28,91282CMR9,Note,7-Year,2025-02-26,2025-02-28,2032-02-29,99.585172,null,null,null,null,5.810000,2,null,2025-02-20,Single-Price,null,null,null,null,4.148000,No,null,2.64,No,null,null,No,01:00 PM,12:00 PM,43915416500,3,115987587000,Yes,912821RQ0,null,null,2025-02-28,11049500000,16439000000,100133000000,Yes,0,0,Normal,2025-08-31,No,null,null,null,null,99.585172,null,4.194,null,29009458500.0,36208587000,Semi-Annual,4.125000,null,null,null,null,4.000000,2025-02-28,15400000000,10000000,15400000000,100,100,100,100,100,0,15400000000,84584700,Yes,44000000000,null,null,null,7-Year,A_20250220_5.pdf,R_20250226_3.pdf,NCR_20250226_3.pdf,3856458000.0,63340000000,null,null,No,0-Month,7-Year,H-2032,4434774800,34017000000,No,4434774800,null,20.6250,Yes,null,48434776000.0,120506946500,39174700,Yes,null,null,A_20250220_5.xml,R_20250226_3.xml,No,912834YN2,null,null,2025-02-26,7,0.07962167513688925,0.5989386324404598,32.78819576704501,-0.009999999999999787,-0.009441283044422225,1.020000000000021,1.1333333333333495
2025-03-17,91282CMS7,Note,3-Year,2025-03-11,2025-03-17,2028-03-15,99.90719,null,0.2106000000,null,null,4.830000,2,null,2025-03-06,Single-Price,null,null,null,null,3.850000,Yes,2025-03-15,2.7,No,null,null,No,01:00 PM,12:00 PM,57828163100,3,156256773500,Yes,912821RR8,null,null,2025-03-15,15036243100,20176000000,48000000000,Yes,5000000,5000000,Normal,2025-09-15,No,null,null,null,null,99.90719,null,3.908,null,36161120500.0,50574773500,Semi-Annual,3.875000,null,null,null,null,3.670000,2025-03-15,20300000000,10000000,20300000000,100,100,100,100,100,0,20300000000,166862700,Yes,58000000000,null,null,null,3-Year,A_20250306_6.pdf,R_20250311_2.pdf,NCR_20250311_2.pdf,6630799500.0,85506000000,null,null,No,0-Month,3-Year,AL-2028,983095500,8065000000,No,983095500,null,19.3750,Yes,null,58983121300.0,157411731700,79913700,Yes,null,null,A_20250306_6.xml,R_20250311_2.xml,No,912834YP7,null,null,2025-03-11,3,0.1124185928763319,0.6130757359563472,20.180747873508373,0.08333333333333348,-0.026891488012292755,3.54000000000001,1.843333333333345
2025-03-17,91282CMM0,Note,9-Year 11-Month,2025-03-12,2025-03-17,2035-02-15,102.513731,null,3.8328700000,null,null,95.260000,2,null,2025-03-06,Single-Price,null,null,null,null,4.265000,Yes,2025-02-15,2.59,No,null,null,No,01:00 PM,12:00 PM,38912640600,3,100860107000,Yes,912821RM9,null,53539000000.000000,2025-02-15,7590682000,11590000000,48000000000,Yes,0,0,Normal,2025-08-15,No,null,null,null,null,102.513731,null,4.31,null,26232149600.0,32590607000,Semi-Annual,4.625000,null,null,null,null,4.200000,2025-03-15,13650000000,10000000,13650000000,100,100,100,100,100,14800000000,13650000000,87474200,Yes,39000000000,null,2025-02-15,2025-02-18,10-Year,A_20250306_1.pdf,R_20250312_2.pdf,NCR_20250312_2.pdf,5089809000.0,56679500000,null,null,Yes,11-Month,9-Year,B-2035,661046900,8065000000,No,661046900,null,23.1250,Yes,null,39661161700.0,101608628100,43966200,Yes,null,null,A_20250306_1.xml,R_20250312_2.xml,No,null,null,null,2025-03-12,10,0.12833232265105335,0.6614064862351221,39.0,0.0216666666666665,0.01097409825921973,-0.48000000000003595,-3.995000000000038
2025-03-17,912810UG1,Bond,29-Year 11-Month,2025-03-13,2025-03-17,2055-02-15,100.024989,null,3.8328700000,null,null,87.850000,2,null,2025-03-06,Single-Price,null,null,null,null,4.560000,Yes,2025-02-15,2.37,No,null,null,No,01:00 PM,12:00 PM,21959626000,3,52022431000,Yes,912803HH9,null,31868000000.000000,2025-02-15,4974800000,7034800000,48000000000,Yes,0,0,Normal,2025-08-15,No,null,null,null,null,100.024989,null,4.623,null,13275686000.0,15606631000,Semi-Annual,4.625000,null,null,null,null,4.510000,2025-03-15,7700000000,10000000,7700000000,100,100,100,100,100,8800000000,7700000000,40399800,Yes,22000000000,null,2025-02-15,2025-02-18,30-Year,A_20250306_3.pdf,R_20250313_3.pdf,NCR_20250313_3.pdf,3709140000.0,29381000000,null,null,Yes,11-Month,29-Year,Bonds of February 2055,372898200,8065000000,No,372898200,null,23.1250,Yes,null,22372924000.0,52435729000,24500800,Yes,null,null,A_20250306_3.xml,R_20250313_3.xml,No,null,null,null,2025-03-13,30,0.16578700218174433,0.5933818038268042,45.132168885017144,-0.0900000000000003,0.044022864387161256,-18.330000000000002,-10.934999999999992
2025-03-31,912810UJ5,Bond,19-Year 11-Month,2025-03-18,2025-03-31,2045-02-15,101.512446,null,5.7734800000,null,null,97.340000,2,null,2025-03-13,Single-Price,null,null,null,null,4.598000,Yes,2025-02-15,2.78,No,null,null,No,01:00 PM,12:00 PM,12921252300,3,36086618000,Yes,912803HJ5,null,17611000000.000000,2025-02-15,2888464300,4422000000,97343000000,Yes,0,0,Normal,2025-08-15,No,null,null,null,null,101.512446,null,4.632,null,8894788000.0,12171618000,Semi-Annual,4.750000,null,null,null,null,3.880000,2025-03-31,4550000000,10000000,4550000000,100,100,100,100,100,5600000000,4550000000,78757000,Yes,13000000000,null,2025-02-15,2025-02-28,20-Year,A_20250313_4.pdf,R_20250318_3.pdf,NCR_20250318_3.pdf,1138000000.0,19493000000,null,null,Yes,11-Month,19-Year,Bonds of February 2045,383969600,25273000000,No,383969600,null,23.7500,Yes,null,13383978900.0,36549344600,40224000,Yes,null,null,A_20250313_4.xml,R_20250318_3.xml,No,null,null,null,2025-03-18,20,0.08502703183430751,0.6645847297323518,21.330614131782042,0.2599999999999998,-0.07594107937697508,-3.790000000000049,-4.835000000000041
2025-03-31,91282CMV0,Note,2-Year,2025-03-25,2025-03-31,2027-03-31,99.792438,null,null,null,null,39.210000,2,null,2025-03-20,Single-Price,null,null,null,null,3.936000,No,null,2.66,No,null,null,No,01:00 PM,12:00 PM,68484645300,3,182770750000,Yes,912821RS6,null,null,2025-03-31,9301395300,17323000000,97343000000,Yes,100000000,100000000,Normal,2025-09-30,No,null,null,null,null,99.792438,null,3.984,null,51890250000.0,65490250000,Semi-Annual,3.875000,null,null,null,null,3.880000,2025-03-31,24150000000,10000000,24150000000,100,100,100,100,100,0,24150000000,415389200,Yes,69000000000,null,null,null,2-Year,A_20250320_4.pdf,R_20250325_2.pdf,NCR_20250325_2.pdf,7293000000.0,99957500000,null,null,No,0-Month,2-Year,AZ-2027,2037992800,25273000000,No,2037992800,null,19.3750,Yes,null,71038027300.0,185324132000,194070000,Yes,null,null,A_20250320_4.xml,R_20250325_2.xml,No,null,null,null,2025-03-25,2,0.1026633238167074,0.7304573616728234,16.358793525501994,0.02499999999999991,-0.011473676860353096,-1.4200000000000212,-2.1966666666666765
